image-container href,full-address,prop-phone-number,fp-info,b-error src,name,hover-span,column href,column,text-popup src,text-popup src (2),hover-span (2),text-popup src (3),hover-span (3),icons-list,text-popup src (4),hover-span (4)
https://www.madisonchaseapts.com/,"1096 MADISON CHASE,
WEST PALM BEACH, FL 33411",(561) 677-2161,CALL FOR PRICING,,MADISON CHASE APARTMENTS,PET-FRIENDLY,https://www.madisonchaseapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.madisoncommonsapts.com/,"2285 COUNTY RD 220,
MIDDLEBURG, FL 32068",(904) 822-5016,CALL FOR PRICING,,MADISON COMMONS APARTMENTS,PET-FRIENDLY,https://www.madisoncommonsapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.madisonsouthpark.com/,"4605 COLONY RD,
CHARLOTTE, NC 28226",(704) 727-4561,STARTING AT $1111,,MADISON SOUTHPARK APARTMENTS HOMES,PET-FRIENDLY,https://www.madisonsouthpark.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,"furnished
available",,
https://www.magnoliacreste.com/,"201 BUTLER INDUSTRIAL DR,
DALLAS, GA 30132",678-831-8957,STARTING AT $1096,,MAGNOLIA CRESTE APARTMENTS,PET-FRIENDLY,https://www.magnoliacreste.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.magnoliapointeapt.com/,"1701 MERCY DR,
ORLANDO, FL 32808",(407) 743-7467,CALL FOR PRICING,,MAGNOLIA POINTE APARTMENTS,PET-FRIENDLY,https://www.magnoliapointeapt.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.magnoliavillage-apts.com/,"287 E CROGAN ST,
LAWRENCEVILLE, GA 30046",678-672-2504,STARTING AT $1116,,MAGNOLIA VILLAGE APARTMENTS,PET-FRIENDLY,https://www.magnoliavillage-apts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.maisonslandingapartments.com/,"4341 RIVERBOAT ROAD,
TAYLORSVILLE, UT 84123",385-338-4744,CALL FOR PRICING,,MAISON'S LANDING APARTMENTS,PET-FRIENDLY,https://www.maisonslandingapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.maplebrookapts.com/,"11507 MAPLE BROOK DR,
LOUISVILLE, KY 40241",(502) 650-8299,CALL FOR PRICING,,MAPLE BROOK APARTMENTS,PET-FRIENDLY,https://www.maplebrookapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://marblealleylofts.com/,"300 STATE ST,
KNOXVILLE, TN 37902",(865) 413-8986,CALL FOR PRICING,,MARBLE ALLEY LOFTS,PET-FRIENDLY,https://marblealleylofts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.marinerscovekeywest.com/,"3330 NORTHSIDE DR #214,
KEY WEST, FL 33040",(561) 621-2827,CALL FOR PRICING,,MARINER'S COVE APARTMENTS,PET-FRIENDLY,https://www.marinerscovekeywest.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.mayflowerharbor.com/,"4125 NORTH 3250 WEST,
LEHI, UT 84043",(385) 233-9288,CALL FOR PRICING,,MAYFLOWER HARBOR AT PILGRIMS LANDING,PET-FRIENDLY,https://www.mayflowerharbor.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.metroplaceapts.com/,"907 S KIRKMAN RD,
ORLANDO, FL 32811",(407) 743-8156,CALL FOR PRICING,,METRO PLACE APARTMENTS,PET-FRIENDLY,https://www.metroplaceapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://milanareserveapartmenthomes.com/,"8730 N HIMES AVENUE,
TAMPA, FL 33614",(813) 940-4804,STARTING AT $1242,,MILANA RESERVE APARTMENT HOMES,PET-FRIENDLY,https://milanareserveapartmenthomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.nantucketbayapartments.com/,"11800 SOPHIA DRIVE,
TEMPLE TERRACE, FL 33637",(813) 797-5256,CALL FOR PRICING,,NANTUCKET BAY APARTMENTS,PET-FRIENDLY,https://www.nantucketbayapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.mynantucketcove.com/,"400 CAPE COD LOOP,
SPRING HILL , FL 34607",(352) 618-6587,CALL FOR PRICING,,NANTUCKET COVE APARTMENTS,PET-FRIENDLY,https://www.mynantucketcove.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
http://newforestapartments.com/,"6017 NEW FOREST CT,
CHARLES, MD 20602",,CALL FOR PRICING,,NEW FOREST APARTMENTS,PET-FRIENDLY,http://newforestapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.newrivercoveapartments.com/,"3711 W STATE ROAD 84,
DAVIE, FL 33312",(954) 994-1602,STARTING AT $2296,,NEW RIVER COVE APARTMENTS,PET-FRIENDLY,https://www.newrivercoveapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,,,
https://www.noahslandingfl.com/,"10555 NOAH'S CIRCLE,
NAPLES, FL 34116",(239) 206-4130,STARTING AT $480,,NOAHS LANDING APARTMENTS,PET-FRIENDLY,https://www.noahslandingfl.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.nolengrandapartments.com/,"2515 PERRYTON DRIVE,
DALLAS, TX 75233",(817) 934-7726,STARTING AT $1217,,NOLEN GRAND APARTMENTS,PET-FRIENDLY,https://www.nolengrandapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_55.svg,55,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE
http://www.liveatnorthtownevillage.com/,"1011 GADD ROAD,
HIXSON, TN 37343",,CALL FOR PRICING,,NORTHTOWNE VILLAGE APARTMENT HOMES,PET-FRIENDLY,http://www.liveatnorthtownevillage.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.northwoodapartmenthomes.com/,"6229 THOMASTON ROAD,
MACON, GA 31220",,CALL FOR PRICING,,NORTHWOOD APARTMENT HOMES,PET-FRIENDLY,https://www.northwoodapartmenthomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.oakcrestliving.com/,"1701 OAK CREST DR,
KANNAPOLIS, NC 28083",(704) 285-1774,STARTING AT $1200,,OAK CREST APARTMENT HOMES,PET-FRIENDLY,https://www.oakcrestliving.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://oasisdelraybeachapartments.com/,"5600 W. ATLANTIC AVE.,
DELRAY BEACH, FL 33484",(561) 529-9366,STARTING AT $2157,,OASIS DELRAY BEACH APARTMENTS,PET-FRIENDLY,https://oasisdelraybeachapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,,,
https://www.oceangate-apts.com/,"1248 NAUTICUS CIR,
VIRGINIA BEACH, VA 23454",(757) 997-1699,STARTING AT $1273,,OCEAN GATE APARTMENTS,PET-FRIENDLY,https://www.oceangate-apts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://onemidtownapts.com/,"2945 ONE MIDTOWN WAY,
WILMINGTON, NC 28403",(910) 497-0550,CALL FOR PRICING,,ONE MIDTOWN APARTMENT HOMES,PET-FRIENDLY,https://onemidtownapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.orchardhills-apartments.com/,"201 ORCHARD HILLS DR,
JEFFERSONEVILLE, IN 47130",(812) 940-3997,CALL FOR PRICING,,ORCHARD HILLS APARTMENTS,PET-FRIENDLY,https://www.orchardhills-apartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.ospreyridgeapts.com/,"201 HUNT ST,
CLERMONT, FL 34711",(352) 290-6367,CALL FOR PRICING,,OSPREY RIDGE APARTMENTS,PET-FRIENDLY,https://www.ospreyridgeapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.overlookatvalleyridgeapartments.com/,"6810 VALLEY RIDGE DR,
INDIANAPOLIS, IN 46237",(463) 218-7309,CALL FOR PRICING,,OVERLOOK AT VALLEY RIDGE APARTMENTS,PET-FRIENDLY,https://www.overlookatvalleyridgeapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.overlookeatsimmscreek.com/,"4730 ARCHEAN WAY,
RALEIGH, NC 27616",(919) 584-9752,STARTING AT $1296,,OVERLOOKE AT SIMMS CREEK APARTMENTS,PET-FRIENDLY,https://www.overlookeatsimmscreek.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.pacespointe.com/,"10501 PACES AVE,
MATTHEWS, NC 28105",(704) 761-4547,STARTING AT $975,,PACES POINTE APARTMENT HOMES,PET-FRIENDLY,https://www.pacespointe.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.palmclubapts.com/,"111 SOUTH PALM DRIVE,
BRUNSWICK, GA 31525",,CALL FOR PRICING,,PALM CLUB APARTMENT HOMES,PET-FRIENDLY,https://www.palmclubapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.palmettotraceapts.com/,"708 2ND AVE E,
PALMETTO, FL 34221",(941) 253-5937,CALL FOR PRICING,,PALMETTO TRACE APARTMENTS,PET-FRIENDLY,https://www.palmettotraceapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://palmtracelandingsapartments.com/,"6351 PALM TRACE LANDINGS DRIVE,
DAVIE, FL 33314",(954) 856-2799,STARTING AT $1931,,PALM TRACE LANDINGS APARTMENTS,PET-FRIENDLY,https://palmtracelandingsapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,,,
https://www.parkatrollinghills.com/,"2400 BOLTON BOONE DRIVE,
DESOTO, TX 75115",(817) 934-7751,STARTING AT $1228,,PARK AT ROLLING HILLS APARTMENTS,PET-FRIENDLY,https://www.parkatrollinghills.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.%20https//www.parkavenuevillasapts.com/,"48 S PARK AVE,
WINTER GARDEN, FL 34787",(407) 743-7160,CALL FOR PRICING,,PARK AVENUE VILLAS,PET-FRIENDLY,https://www.%20https//www.parkavenuevillasapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.parkplaceloyolaapts.com/,"6200 LOYOLA LANE,
AUSTIN, TX 78723",(737) 252-1873,CALL FOR PRICING,,PARK PLACE AT LOYOLA APARTMENTS,PET-FRIENDLY,https://www.parkplaceloyolaapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.parkridgeva.com/,"86 PARK COVE DR,
STAFFORD, VA 22554",540-917-5243,CALL FOR PRICING,,PARK RIDGE TOWNHOMES,PET-FRIENDLY,https://www.parkridgeva.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.parksideatthehighlandsapartments.com/,"2170 BENTON BLVD,
SAVANNAH, GA 31322",,CALL FOR PRICING,,PARKSIDE AT THE HIGHLANDS APARTMENTS,PET-FRIENDLY,https://www.parksideatthehighlandsapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.parksideres.com/,"5500 N HAVERHILL ROAD,
PALM BEACH, FL 33407",(561) 617-8540,STARTING AT $1448,,PARKSIDE RESIDENCES,PET-FRIENDLY,https://www.parksideres.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.parkview-apts.com/,"350 COMMERCE CENTRE DR,
HUNTERSVILLE, NC 28078",(704) 270-8097,STARTING AT $1342,,PARKVIEW APARTMENTS,PET-FRIENDLY,https://www.parkview-apts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.parkvillasflorida.com/,"1023 S PARK AVENUE,
TITUSVILLE, FL 32780",(321) 323-7049,STARTING AT $488,,PARK VILLAS APARTMENTS,PET-FRIENDLY,https://www.parkvillasflorida.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.pascowoodsapts.com/,"6135 RYERSON CIRCLE ,
WESLEY CHAPEL, FL 33544",(813) 669-7018,CALL FOR PRICING,,PASCO WOODS APARTMENTS,PET-FRIENDLY,https://www.pascowoodsapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://patriotpointapts.com/,"204 MCKENZIE RD,
SPRING LAKE, NC 28390",(910)790-9484,CALL FOR PRICING,,PATRIOT POINT APARTMENT HOMES,PET-FRIENDLY,https://patriotpointapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.patriotspointeliving.com/,"3699 PATRIOT'S POINTE DR,
CONCORD, NC 28025",(704) 285-1804,STARTING AT $1299,,PATRIOT'S POINTE APARTMENT HOMES,PET-FRIENDLY,https://www.patriotspointeliving.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.pecancreekonmckinney.com/,"3502 E MCKINNEY STREET,
DENTON, TX 76209",(940) 353-0206,STARTING AT $1049,,PECAN CREEK ON MCKINNEY APARTMENTS,PET-FRIENDLY,https://www.pecancreekonmckinney.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.pemberlypalmsapts.com/,"840 5TH AVENUE,
VERO BEACH, FL 32960",(772) 837-6960,CALL FOR PRICING,,PEMBERLY PALMS APARTMENT HOMES,PET-FRIENDLY,https://www.pemberlypalmsapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.liveatpinemeadows.com/,"3451 SALAND WAY,
JACKSONVILLE, FL 32246",(904) 441-6648,STARTING AT $1027,,PINE MEADOWS APARTMENTS,PET-FRIENDLY,https://www.liveatpinemeadows.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.pointevistaapts.com/,"5455 POINTE VISTA CIR,
ORLANDO, FL 32839",(407) 863-3943,CALL FOR PRICING,,POINTE VISTA APARTMENT,PET-FRIENDLY,https://www.pointevistaapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.ponceharbor.com/,"225 PONCE HARBOR DRIVE,
ST. AUGUSTINE, FL 32086",(904) 447-2032,STARTING AT $1076,,PONCE HARBOR APARTMENTS,PET-FRIENDLY,https://www.ponceharbor.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.prairieranchapts.com/,"4950 PRAIRIE RANCH DRIVE,
GRAND PRAIRIE, TX 75052",(469) 297-2861,STARTING AT $1075,,PRAIRIE RANCH APARTMENT HOMES,PET-FRIENDLY,https://www.prairieranchapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.preserveon51st.com/,"4880 51ST ST W,
BRADENTON, FL 34210",(941) 999-3457,CALL FOR PRICING,,PRESERVE ON 51ST APARTMENT HOMES,PET-FRIENDLY,https://www.preserveon51st.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.prinwoodplaceapartments.com/,"2195 CAPTIVA ISLAND,
PORTAGE, MI 49024",(269) 525-4469,CALL FOR PRICING,,PRINWOOD PLACE,PET-FRIENDLY,https://www.prinwoodplaceapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.promenadeataventuraapartments.com/,"19680 E COUNTRY CLUB DRIVE,
AVENTURA, FL 33180",(305) 749-9229,STARTING AT $2327,,PROMENADE AT AVENTURA APARTMENTS,PET-FRIENDLY,https://www.promenadeataventuraapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,,,
https://www.providenceatmarinecreekapartmenthomes.com/,"4307 OLD DECATUR ROAD,
FORT WORTH, TX 76106",(817) 835-8217,STARTING AT $1088,,PROVIDENCE AT MARINE CREEK APARTMENT HOMES,PET-FRIENDLY,https://www.providenceatmarinecreekapartmenthomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.providenceatprairieoaks-apts.com/,"2700 OAK MOOR,
ARLINGTON, TX 76010",(817) 854-2792,STARTING AT $908,,PROVIDENCE AT PRAIRIE OAKS APARTMENTS,PET-FRIENDLY,https://www.providenceatprairieoaks-apts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.providenceonthepark.com/,"8501 OLD HICKORY TRAIL,
DALLAS, TX 75237",(817) 440-3837,STARTING AT $1212,,PROVIDENCE ON THE PARK APARTMENTS,PET-FRIENDLY,https://www.providenceonthepark.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.providenceplacedenton.com/,"3500 QUAIL CREEK DRIVE,
DENTON, TX 76208",(940) 353-0905,STARTING AT $1049,,PROVIDENCE PLACE APARTMENT HOMES,PET-FRIENDLY,https://www.providenceplacedenton.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,
https://www.providencereserveapts.com/,"955 PROVIDENCE RESERVE LOOP,
LAKELAND, FL 33805",(863) 342-6884,CALL FOR PRICING,,PROVIDENCE RESERVE APARTMENTS,PET-FRIENDLY,https://www.providencereserveapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://liveatthequad.com/,"734 N. MACMILAN AVE,
WILMINGTON, NC 28403",(704)509-0098,CALL FOR PRICING,,QUAD APARTMENT HOMES,PET-FRIENDLY,https://liveatthequad.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.ranchstoneapartmenthomes.com/,"17125 CARLSON DRIVE,
PARKER, CO 80134",,CALL FOR PRICING,,RANCHSTONE APARTMENT HOMES,PET-FRIENDLY,https://www.ranchstoneapartmenthomes.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.redroadcommonsapts.com/,"6620 SW 57TH AVENUE,
SOUTH MIAMI, FL 33143",(305) 520-7271,STARTING AT $1990,,RED ROAD COMMONS APARTMENTS,PET-FRIENDLY,https://www.redroadcommonsapts.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_smoke-free.svg,SMOKE-FREE,,,"furnished
available",,
https://www.regaliamansfield.com/,"350 N STATE HWY 360,
MANSFIELD, TX 76063",817-477-0000,CALL FOR PRICING,,REGALIA MANSFIELD,PET-FRIENDLY,https://www.regaliamansfield.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.regencyparkraleigh.com/,"4612 DANSEY DR,
RALEIGH, NC 27616",(919) 328-3487,STARTING AT $1015,,REGENCY PARK APARTMENT HOMES,PET-FRIENDLY,https://www.regencyparkraleigh.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.renuedowntown.com/,"1350 W VAN BUREN ST,
PHOENIX, AZ 85007",(623) 257-5021,CALL FOR PRICING,,RENUE DOWNTOWN APARTMENTS,PET-FRIENDLY,https://www.renuedowntown.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
https://www.revivalonmainapartments.com/,"2825 SOUTH MAIN STREET,
KENNESAW, GA 30144",,CALL FOR PRICING,,REVIVAL ON MAIN APARTMENTS,PET-FRIENDLY,https://www.revivalonmainapartments.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,,,,,,,
https://www.riverbirchattowncenter.com/,"2611 TORQUAY XING,
RALEIGH, NC 27616",(919) 568-5339,STARTING AT $1293,,RIVER BIRCH AT TOWN CENTER APARTMENTS,PET-FRIENDLY,https://www.riverbirchattowncenter.com/,VISIT WEBSITE,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_pet-friendly.svg,https://www.highmarkres.com/themes/highmark-residential/corp/main/shared/includes/communities/_affordable.svg,AFFORDABLE,,,,,
